,,,Estimates,,,,,,Rank,,,,,
Time,Country Name,Lookup,Control of Corruption: Estimate [CC.EST],Government Effectiveness: Estimate [GE.EST],Political Stability and Absence of Violence/Terrorism: Estimate [PV.EST],Regulatory Quality: Estimate [RQ.EST],Rule of Law: Estimate [RL.EST],Voice and Accountability: Estimate [VA.EST],Control of Corruption: Percentile Rank [CC.PER.RNK],Government Effectiveness: Percentile Rank [GE.PER.RNK],Political Stability and Absence of Violence/Terrorism: Percentile Rank [PV.PER.RNK],Regulatory Quality: Percentile Rank [RQ.PER.RNK],Rule of Law: Percentile Rank [RL.PER.RNK],Voice and Accountability: Percentile Rank [VA.PER.RNK]
1998.0,Mali,1998_Mali,-0.633749945533072,-1.05496963357262,0.333898528848168,-0.234830508773583,-0.523540803518193,-0.174839718357159,32.1951219512195,13.6585365853659,58.1730769230769,39.7058823529412,33.4928229665072,44.7115384615385
1998.0,Mauritania,1998_Mauritania,-0.202146247593824,-0.099507325156493,0.250741548533291,-0.587983200375473,-0.400970597997323,-0.728518303326826,50.2439024390244,53.6585365853659,54.8076923076923,25.4901960784314,36.8421052631579,28.8461538461538
1998.0,Mozambique,1998_Mozambique,-0.35217252964288,-0.394696139458641,0.0375969725175807,-0.291748940836903,-0.837350085503033,-0.197944754107293,41.9512195121951,40.9756097560976,47.1153846153846,36.2745098039216,22.488038277512,43.75
1998.0,Niger,1998_Niger,-1.03404363064988,-1.08147085684485,-0.415200080864753,-0.692067768083547,-0.738511504021573,-1.6055973184568,11.7073170731707,12.6829268292683,30.7692307692308,23.0392156862745,26.7942583732057,4.32692307692308
1998.0,Nigeria,1998_Nigeria,-1.06792112347223,-1.12186926987885,-0.688566933417909,-0.925304635203782,-1.27155882350389,-1.21596710430318,10.2439024390244,10.2439024390244,24.5192307692308,17.156862745098,9.56937799043062,12.5
1998.0,Peru,1998_Peru,-0.227311544125573,0.18411650989987,-0.595905191633747,0.665390154959166,-0.672783374054548,-0.574687748222834,49.7560975609756,60.9756097560976,25.9615384615385,72.5490196078431,29.1866028708134,32.2115384615385
1998.0,Sierra Leone,1998_Sierra Leone,-0.870935056760352,-1.45678508624741,-2.27787541147889,-1.28733074665675,-1.19264188541063,-1.3752445699597,21.4634146341463,4.39024390243902,2.88461538461538,10.2941176470588,11.4832535885167,9.61538461538462
1998.0,Tanzania,1998_Tanzania,-0.969703493682759,-0.419241452420413,-0.477588220524045,-0.409657472774116,-0.289755532341091,-0.60323970475692,15.1219512195122,39.5121951219512,28.8461538461538,33.3333333333333,43.0622009569378,31.25
1998.0,Togo,1998_Togo,-0.633749945533072,-0.977153500136038,-0.717275648146706,-0.492979200470174,-0.755017156834984,-1.24010057574156,32.1951219512195,14.1463414634146,23.5576923076923,28.4313725490196,25.3588516746411,12.0192307692308
1998.0,Timor-Leste,1998_Timor-Leste,..,..,..,..,..,..,..,..,..,..,..,..
1998.0,Trinidad and Tobago,1998_Trinidad and Tobago,0.481757370022109,0.335830947613179,0.326736932793032,0.660868700495683,0.453059203904967,0.827738845081597,68.780487804878,65.3658536585366,57.2115384615385,72.0588235294118,65.0717703349282,72.1153846153846
1998.0,"Yemen, Rep.","1998_Yemen, Rep.",-0.88528396977629,-0.753875029250454,-1.26527736827003,-0.47781772077343,-1.33032089632346,-0.771142395896902,20.0,22.4390243902439,12.0192307692308,29.4117647058824,8.61244019138756,25.9615384615385
1998.0,Zambia,1998_Zambia,-0.880671653166265,-0.8564243517603,0.0927114136257545,-0.117209203257842,-0.527129513480363,-0.598873874310917,20.4878048780488,17.5609756097561,49.5192307692308,47.5490196078431,33.0143540669856,31.7307692307692
1998.0,Mongolia,1998_Mongolia,-0.23333967529316,-0.296555624240264,0.267134527086428,-0.106000995473005,-0.00929598216580472,0.497188734030378,47.8048780487805,45.3658536585366,56.25,48.5294117647059,51.6746411483254,64.4230769230769
2000.0,Afghanistan,2000_Afghanistan,-1.91377330217114,-2.32460151013922,-2.56841577476341,-2.18619784857196,-1.76978419515658,-1.97951714975685,0.0,0.0,0.480769230769231,0.980392156862745,1.43540669856459,1.44230769230769
2000.0,Albania,2000_Albania,-0.824482301568202,-0.825721945321638,-0.646670947489388,-0.262941546809201,-1.24448073662352,-0.320970329569117,21.9512195121951,20.0,26.4423076923077,38.7254901960784,10.5263157894737,40.3846153846154
2000.0,Azerbaijan,2000_Azerbaijan,-1.09498632982544,-0.984922213611625,-0.928184111494007,-0.909353347025445,-1.11198146771461,-0.854855235216448,7.31707317073171,13.1707317073171,19.2307692307692,16.6666666666667,14.3540669856459,22.5961538461538
2000.0,Burkina Faso,2000_Burkina Faso,-0.140602299675634,-0.621731428391851,-0.0131576053395698,-0.124199326645082,-0.670578607894647,-0.358566042244006,54.6341463414634,29.7560975609756,43.75,46.5686274509804,31.1004784688995,38.9423076923077
2000.0,Central African Republic,2000_Central African Republic,-1.18768690457406,-1.37769848441335,-1.29687167123364,-0.905517176186169,-1.49738932457784,-0.707308085301936,5.36585365853659,5.36585365853659,12.5,17.156862745098,3.82775119617225,27.4038461538462
2000.0,Chad,2000_Chad,-0.818540296925495,-0.757644138579743,-1.24873103477411,-0.775472390994392,-1.03183450778346,-1.03299144431638,22.9268292682927,23.9024390243902,12.9807692307692,20.0980392156863,17.2248803827751,19.2307692307692
2000.0,Democratic Republic of Congo,2000_Democratic Republic of Congo,-1.56607446794521,-1.96063699683887,-2.58555276725216,-2.11022342259057,-1.94745014992188,-1.8389054962878,1.46341463414634,0.975609756097561,0.0,1.96078431372549,0.956937799043062,2.40384615384615
2000.0,Republic of the Congo,2000_Republic of the Congo,-0.960103411061991,-1.32071457912708,-1.03433699593386,-1.24504160354665,-1.43125293120387,-1.51247405659093,12.1951219512195,6.34146341463415,16.8269230769231,11.2745098039216,4.78468899521531,7.69230769230769
2000.0,Cameroon,2000_Cameroon,-1.05779955747228,-0.674027344601243,-0.566852363922097,-0.594937063494034,-1.22917783550302,-1.14235140604917,8.78048780487805,26.8292682926829,27.8846153846154,26.4705882352941,11.0047846889952,15.3846153846154
2000.0,Equatorial Guinea,2000_Equatorial Guinea,-1.53102858883424,-1.51201267416233,-0.177711912072667,-1.71465975998513,-1.30291200028551,-1.61648850585802,1.95121951219512,2.92682926829268,37.5,6.37254901960784,10.0478468899522,4.80769230769231
2000.0,Gabon,2000_Gabon,-0.503677442701137,-0.6310271662357,0.501017179583723,-0.143769344132735,-0.157624251284091,-0.485544911132942,36.5853658536585,29.2682926829268,65.3846153846154,43.6274509803922,46.88995215311,33.1730769230769
2000.0,Ghana,2000_Ghana,-0.0718433925715564,0.0209759345004368,-0.439853824508449,-0.102605880519191,0.0936742009344248,-0.078311525479767,58.0487804878049,57.5609756097561,31.25,49.0196078431373,54.5454545454545,49.5192307692308
2000.0,Guatemala,2000_Guatemala,-0.678275304777512,-0.526821498997369,-0.826178756221838,-0.113573467883397,-0.91880239085493,-0.367831633812644,28.2926829268293,35.609756097561,20.6730769230769,48.5294117647059,22.488038277512,38.4615384615385
2000.0,Guinea,2000_Guinea,-0.752232568786974,-0.826960088005624,-2.03023512836303,-0.604278851059025,-1.42113187178804,-1.17617695527594,25.8536585365854,19.5121951219512,3.84615384615385,25.9803921568627,6.2200956937799,13.4615384615385
2000.0,Indonesia,2000_Indonesia,-0.889635324005106,-0.272952175782424,-2.03676157139447,-0.175163123081644,-0.751169016094454,-0.442367181780235,19.0243902439024,44.8780487804878,3.36538461538462,41.6666666666667,28.7081339712919,34.1346153846154
2000.0,Iraq,2000_Iraq,-1.47073288398757,-1.86570161244947,-1.77502971535416,-2.15336487949314,-1.33038988914588,-1.99307612342429,2.92682926829268,1.95121951219512,6.25,1.47058823529412,8.61244019138756,0.961538461538462
2000.0,Kazakhstan,2000_Kazakhstan,-1.06216476406558,-0.713452593604276,0.0112008056040899,-0.594426250856527,-1.07787447519954,-0.959229916425313,8.29268292682927,25.8536585365854,45.6730769230769,26.9607843137255,16.2679425837321,20.6730769230769
2000.0,Kyrgyz Republic,2000_Kyrgyz Republic,-0.726451458591817,-0.542838424945059,-0.339550818474649,-0.0950369071506869,-0.876478075633675,-1.12270207209537,26.8292682926829,33.1707317073171,33.6538461538462,50.4901960784314,24.8803827751196,16.8269230769231
2000.0,Liberia,2000_Liberia,-1.36874096571052,-1.84282287149205,-2.0473919084537,-1.77898113412439,-2.11368274531023,-1.16033663718786,3.90243902439024,2.4390243902439,2.88461538461538,4.90196078431373,0.478468899521531,13.9423076923077
2000.0,Madagascar,2000_Madagascar,-0.133932745305657,-0.637115014325695,0.0438809521740985,-0.449874604215189,-0.252041544491247,0.079576313652987,55.609756097561,28.780487804878,47.1153846153846,32.3529411764706,43.5406698564593,50.9615384615385
2000.0,Mali,2000_Mali,-0.664683150269245,-0.872307115679437,0.144594024125396,-0.0988454020608532,-0.459741947513126,-0.113705669865583,29.2682926829268,16.5853658536585,51.4423076923077,49.5098039215686,37.3205741626794,48.0769230769231
2000.0,Mauritania,2000_Mauritania,-0.253376327758203,-0.18319589921999,0.234998603935937,-0.423917246258591,-0.347164259201692,-0.851609931046167,50.2439024390244,48.2926829268293,55.2884615384615,33.3333333333333,41.1483253588517,23.0769230769231
2000.0,Mozambique,2000_Mozambique,-0.399072186071553,-0.428240091733767,-0.154185560945645,-0.162000507096889,-0.767803659155987,-0.231900809173935,42.9268292682927,39.5121951219512,38.9423076923077,42.156862745098,28.2296650717703,45.1923076923077
2000.0,Niger,2000_Niger,-0.94067051399707,-1.08487241865915,0.0018704553133302,-0.608832201518049,-0.928444146842311,-0.204080121326395,16.0975609756098,11.219512195122,45.1923076923077,25.4901960784314,22.0095693779904,45.6730769230769
2000.0,Nigeria,2000_Nigeria,-1.12622338153319,-0.95694464641467,-1.52158532743317,-0.74345003200615,-1.10475541223377,-0.582157159011036,5.85365853658537,14.6341463414634,8.65384615384615,20.5882352941176,14.8325358851675,30.2884615384615
2000.0,Peru,2000_Peru,-0.486588713736464,-0.0930420128108149,-1.09797576826948,0.471813734563261,-0.687617371351773,-0.375866881399174,39.0243902439024,52.6829268292683,15.3846153846154,66.6666666666667,30.1435406698565,37.9807692307692
2000.0,Sierra Leone,2000_Sierra Leone,-0.912776636569717,-1.46010248788586,-1.97010101926595,-1.37757204170457,-1.46908992918892,-1.57438641219259,17.0731707317073,4.39024390243902,4.32692307692308,8.82352941176471,4.30622009569378,6.25
2000.0,Tanzania,2000_Tanzania,-0.948723292972276,-0.419936859244546,-0.797663295292318,-0.250343584616711,-0.385698662402194,-0.514570915364764,14.1463414634146,40.4878048780488,22.5961538461538,39.7058823529412,39.7129186602871,32.2115384615385
2000.0,Togo,2000_Togo,-0.664683150269245,-1.24085059932737,-0.40371157672573,-0.664259522447723,-0.709979728063149,-1.21939938000032,29.2682926829268,7.80487804878049,31.7307692307692,24.0196078431373,29.1866028708134,12.5
2000.0,Timor-Leste,2000_Timor-Leste,..,..,0.344915025219704,..,-0.185188485404484,0.177585522457482,..,..,59.1346153846154,..,46.4114832535885,53.8461538461538
2000.0,Trinidad and Tobago,2000_Trinidad and Tobago,0.0487105731298207,0.465131057121072,0.0344529765930761,0.651185601658691,0.382425329020998,0.52996605602185,61.9512195121951,70.2439024390244,46.6346153846154,72.0588235294118,63.1578947368421,64.4230769230769
2000.0,"Yemen, Rep.","2000_Yemen, Rep.",-0.910406101375224,-0.784563785562942,-1.23737620507842,-0.6858234758466,-1.42214835459998,-0.769847134316668,17.5609756097561,21.9512195121951,13.4615384615385,23.5294117647059,5.74162679425837,25.4807692307692
2000.0,Zambia,2000_Zambia,-0.852383400948272,-0.858294939920307,-0.0548534458923836,-0.259372918422957,-0.535909674576727,-0.491870777465932,20.9756097560976,17.0731707317073,41.8269230769231,39.2156862745098,33.9712918660287,32.6923076923077
2000.0,Mongolia,2000_Mongolia,-0.40493817888195,-0.307291781594714,0.754954824869649,-0.096247801256276,-0.120960290500032,0.31678316504196,42.4390243902439,43.9024390243902,72.1153846153846,50.0,48.8038277511962,58.6538461538462
2002.0,Afghanistan,2002_Afghanistan,-1.4263995675616,-1.63653093939863,-2.21129375216016,-1.8734338023306,-1.77197294733756,-1.57066003991691,0.48780487804878,1.95121951219512,1.44230769230769,2.94117647058824,1.43540669856459,6.73076923076923
2002.0,Albania,2002_Albania,-0.856775080602678,-0.569159476003447,-0.387306319634332,-0.250540920018758,-0.921743582559774,-0.0438821300963725,25.8536585365854,32.6829268292683,30.7692307692308,43.6274509803922,21.0526315789474,47.5961538461538
2002.0,Azerbaijan,2002_Azerbaijan,-1.05334834794595,-0.947897995732187,-1.29402491524391,-0.719598058685918,-0.853134060124791,-0.950813968169083,10.7317073170732,15.1219512195122,14.4230769230769,24.0196078431373,24.8803827751196,20.6730769230769
2002.0,Burkina Faso,2002_Burkina Faso,-0.0216762758348793,-0.718997785971546,-0.367371681120714,-0.144395770238423,-0.682326991260378,-0.478780967382868,57.0731707317073,26.8292682926829,31.7307692307692,49.0196078431373,30.1435406698565,36.0576923076923
2002.0,Central African Republic,2002_Central African Republic,-1.10757496057435,-1.6212730924728,-1.88406224342045,-1.12673108994631,-1.13303135281077,-1.07746953801592,8.78048780487805,2.92682926829268,3.36538461538462,13.7254901960784,13.3971291866029,19.2307692307692
2002.0,Chad,2002_Chad,-0.942692526360226,-0.907970804113839,-1.69930748435783,-0.924522478340004,-0.996444394515869,-0.965867117015203,19.5121951219512,17.5609756097561,6.25,19.1176470588235,18.6602870813397,20.1923076923077
2002.0,Democratic Republic of Congo,2002_Democratic Republic of Congo,-1.25988010071574,-1.74178980295278,-2.09838981465711,-1.50629648470532,-1.69550125856079,-1.6938374171347,2.92682926829268,1.46341463414634,1.92307692307692,5.88235294117647,1.91387559808612,3.84615384615385
2002.0,Republic of the Congo,2002_Republic of the Congo,-0.865494726264665,-1.30745634473565,-1.66347191471563,-1.05744366290822,-1.24207318356871,-0.919400903009431,24.8780487804878,6.82926829268293,7.69230769230769,15.1960784313725,10.0478468899522,21.6346153846154
2002.0,Cameroon,2002_Cameroon,-1.08671016605835,-0.818115741500299,-0.722113729283946,-0.886295626619946,-1.24931238585427,-1.17189450149964,9.26829268292683,22.9268292682927,24.5192307692308,19.6078431372549,9.56937799043062,15.8653846153846
2002.0,Equatorial Guinea,2002_Equatorial Guinea,-1.33592402558311,-1.34614463568597,-0.596794049899789,-1.4908147697228,-1.38874122133125,-1.6366631082434,0.975609756097561,6.34146341463415,26.9230769230769,6.37254901960784,6.2200956937799,5.28846153846154
2002.0,Gabon,2002_Gabon,-0.419007810765296,-0.3941439477212,0.31184320516767,-0.188851599279955,-0.205594110335041,-0.554326293763188,40.4878048780488,40.9756097560976,57.2115384615385,46.078431372549,47.8468899521531,30.7692307692308
2002.0,Ghana,2002_Ghana,-0.286378365526508,-0.126514133358703,-0.24498359219884,-0.470200639761738,-0.0253090383286269,-0.0568919320249723,47.3170731707317,52.1951219512195,38.9423076923077,35.2941176470588,51.6746411483254,46.1538461538462
2002.0,Guatemala,2002_Guatemala,-0.498960884933466,-0.493229252889031,-0.896250908205757,-0.161044706929169,-1.00810318944701,-0.436131744914672,37.5609756097561,35.1219512195122,19.2307692307692,47.0588235294118,18.1818181818182,37.9807692307692
2002.0,Guinea,2002_Guinea,-0.518084658126403,-0.948318235727184,-1.56525384822152,-1.01306726354434,-0.981319226458349,-1.33359704713859,35.609756097561,14.6341463414634,10.0961538461538,17.6470588235294,19.1387559808612,11.0576923076923
2002.0,Indonesia,2002_Indonesia,-1.13394418448101,-0.42741867283249,-1.62067122334843,-0.643089375998373,-0.96559472773891,-0.390728188305915,8.29268292682927,38.0487804878049,8.65384615384615,26.9607843137255,20.0956937799043,39.4230769230769
2002.0,Iraq,2002_Iraq,-1.29524728827198,-1.87686409398892,-1.6517407386062,-1.99402357062673,-1.47068749235164,-2.04060646378432,1.95121951219512,0.975609756097561,8.17307692307692,0.980392156862745,4.78468899521531,0.480769230769231
2002.0,Kazakhstan,2002_Kazakhstan,-1.06069622917774,-0.922901244955422,0.291216760723876,-0.726678174089388,-1.12108084460063,-1.08792295969663,10.2439024390244,17.0731707317073,56.7307692307692,23.5294117647059,13.8755980861244,18.2692307692308
2002.0,Kyrgyz Republic,2002_Kyrgyz Republic,-0.864398851046245,-0.666267192142761,-0.78018384422063,-0.14676772644105,-0.757660766516312,-1.01967124012873,25.3658536585366,28.780487804878,23.5576923076923,48.5294117647059,27.7511961722488,19.7115384615385
2002.0,Liberia,2002_Liberia,-1.17300012418909,-1.60875711190167,-2.28193172124014,-1.74340604625955,-1.85523908771676,-1.37887800078946,5.36585365853659,3.41463414634146,0.961538461538462,3.92156862745098,0.956937799043062,10.5769230769231
2002.0,Madagascar,2002_Madagascar,0.0583904507882797,-0.470330305759822,-0.291414718235868,-0.275766713924323,-0.267472976287212,-0.189454626365612,60.9756097560976,36.0975609756098,36.0576923076923,42.6470588235294,46.4114832535885,43.75
2002.0,Mali,2002_Mali,-0.531650785777559,-0.600314774493621,0.286896880952446,-0.458294915183325,-0.319857028157396,0.263740090549443,35.1219512195122,31.7073170731707,56.25,36.2745098039216,44.4976076555024,54.8076923076923
2002.0,Mauritania,2002_Mauritania,0.234631713526009,-0.0238314010471985,0.28606670076957,0.305867515148506,-0.465492532340972,-0.848303050204582,62.9268292682927,56.5853658536585,55.7692307692308,62.2549019607843,37.3205741626794,23.0769230769231
2002.0,Mozambique,2002_Mozambique,-0.446163252536801,-0.356587429572571,0.124214370216793,-0.308447850383071,-0.64927918680031,-0.224967600016348,39.5121951219512,42.9268292682927,47.5961538461538,41.1764705882353,32.0574162679426,41.8269230769231
2002.0,Niger,2002_Niger,-1.06772173107751,-0.885291055123373,-0.25247025055462,-0.710988413125705,-0.775559462818743,-0.278679458221846,9.75609756097561,18.5365853658537,37.9807692307692,25.0,26.7942583732057,41.3461538461538
2002.0,Nigeria,2002_Nigeria,-1.33327463911911,-1.05643074934563,-1.69736737940583,-1.22654906499117,-1.48189751627912,-0.711832778496036,1.46341463414634,11.7073170731707,7.21153846153846,11.7647058823529,4.30622009569378,27.4038461538462
2002.0,Peru,2002_Peru,-0.303295694596171,-0.35153588053474,-1.04714507416125,0.0268868310476184,-0.5427820738657,0.135982843250216,46.3414634146341,43.4146341463415,18.2692307692308,55.8823529411765,35.8851674641148,51.9230769230769
2002.0,Sierra Leone,2002_Sierra Leone,-0.747114135647658,-1.51430312982189,-0.856834679914276,-1.26296105997944,-1.32833845156301,-0.678505062403658,30.2439024390244,4.8780487804878,21.1538461538462,10.7843137254902,7.6555023923445,28.3653846153846
2002.0,Tanzania,2002_Tanzania,-0.940990249364422,-0.402417905329374,-0.347662691198581,-0.558423031558945,-0.388178873224431,-0.413265487469128,20.4878048780488,40.4878048780488,34.1346153846154,31.8627450980392,41.1483253588517,38.9423076923077
2002.0,Togo,2002_Togo,-0.768694163390141,-1.37072477829452,-0.0474409101693249,-0.730767287480704,-0.792109122976466,-1.4708853359999,29.2682926829268,5.85365853658537,43.75,22.5490196078431,26.3157894736842,9.61538461538462
2002.0,Timor-Leste,2002_Timor-Leste,-0.517821722888281,-0.801589144947601,-0.637707094543542,-1.29209038521786,-1.08999341413239,0.343241775055979,36.0975609756098,25.3658536585366,25.4807692307692,9.80392156862745,15.311004784689,57.6923076923077
2002.0,Trinidad and Tobago,2002_Trinidad and Tobago,-0.177861090075161,0.345753924400705,-0.194503132334303,0.713385578063154,0.390989008329836,0.521003546738398,52.6829268292683,65.3658536585366,39.9038461538462,72.5490196078431,63.1578947368421,63.4615384615385
2002.0,"Yemen, Rep.","2002_Yemen, Rep.",-0.951301817359637,-0.812399434510832,-1.39704330973853,-0.821539099654214,-1.51521720180823,-1.20557159192215,17.0731707317073,23.4146341463415,12.0192307692308,20.0980392156863,3.82775119617225,14.9038461538462
2002.0,Zambia,2002_Zambia,-0.937460431856134,-0.80718869750101,-0.350420056375466,-0.612925001093777,-0.394137950156122,-0.369587348583905,20.9756097560976,24.390243902439,33.1730769230769,27.9411764705882,39.7129186602871,39.9038461538462
2002.0,Mongolia,2002_Mongolia,-0.0119388257374969,-0.196587099635282,1.1129740125234,-0.0893777519320219,0.11470646881857,0.336766122423005,57.5609756097561,48.780487804878,86.5384615384615,50.4901960784314,56.9377990430622,57.2115384615385
2003.0,Afghanistan,2003_Afghanistan,-1.54685231719973,-1.17779182730876,-2.26279720526857,-1.48789227581034,-1.67100406092841,-1.28105135486743,1.95121951219512,9.26829268292683,1.92307692307692,5.3921568627451,2.39234449760766,12.0192307692308
2003.0,Albania,2003_Albania,-0.768750060301459,-0.607263311976715,-0.330530120569527,-0.468515108022877,-0.876727173911822,0.0561204742716732,25.8536585365854,31.219512195122,34.6153846153846,36.2745098039216,21.5311004784689,48.5576923076923
2003.0,Azerbaijan,2003_Azerbaijan,-0.946838813699476,-0.802060085729769,-1.00493522862547,-0.596360234942114,-0.814915184512104,-1.06133295704847,15.1219512195122,21.4634146341463,19.7115384615385,28.4313725490196,24.4019138755981,20.6730769230769
2003.0,Burkina Faso,2003_Burkina Faso,-0.033451848581829,-0.62039247131674,0.0355284820391843,-0.346066023998651,-0.56386912553645,-0.330611900464868,56.5853658536585,29.7560975609756,43.2692307692308,41.6666666666667,33.4928229665072,39.4230769230769
2003.0,Central African Republic,2003_Central African Republic,-1.22506020994849,-1.56644045521326,-1.59047076368869,-1.14208987467238,-1.57344189114209,-1.30156278119273,7.31707317073171,2.4390243902439,6.73076923076923,13.7254901960784,4.30622009569378,10.5769230769231
2003.0,Chad,2003_Chad,-1.26340546781802,-1.06041634295269,-1.41347497740194,-0.905347190666758,-1.30850336379014,-1.09947067155377,5.36585365853659,12.1951219512195,10.0961538461538,18.1372549019608,8.13397129186603,18.75
2003.0,Democratic Republic of Congo,2003_Democratic Republic of Congo,-1.40683561286214,-1.61375743355736,-2.08323194042456,-1.50308094956084,-1.73165348687463,-1.61400382531693,3.41463414634146,1.95121951219512,3.36538461538462,4.90196078431373,0.956937799043062,6.25
2003.0,Republic of the Congo,2003_Republic of the Congo,-0.936126789747137,-1.31389479499572,-1.19617929632368,-1.1012882677195,-1.18607654160455,-0.780647768025548,16.0975609756098,5.85365853658537,15.3846153846154,14.7058823529412,12.4401913875598,25.9615384615385
